"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","347892","Validate_Hana_T354_OrderEntryPage_Delivery_CustomerSection_CustomerHistory_Functionality_Test","Default Suite","Wed Dec 24 18:01:53 IST 2025","passed","Wed Dec 24 18:07:41 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T354_OrderEntryPage_Delivery_CustomerSection_CustomerHistory_FT","Hana_POS_Automation","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T354_OrderEntryPage_Delivery_CustomerSection_CustomerHistory_FT","Validate_Hana_T354_OrderEntryPage_Delivery_CustomerSection_CustomerHistory_Functionality_Test"
